hour,occupancy,month,year,weekend,day
22,69,6,2014,False,9
23,69,6,2014,False,9
0,69,6,2014,False,10
1,69,6,2014,False,10
2,41,6,2014,False,10
3,40,6,2014,False,10
4,61,6,2014,False,10
5,221,6,2014,False,10
6,857,6,2014,False,10
7,1600,6,2014,False,10
8,2159,6,2014,False,10
9,2351,6,2014,False,10
10,2374,6,2014,False,10
11,2358,6,2014,False,10
12,2286,6,2014,False,10
13,2345,6,2014,False,10
14,2341,6,2014,False,10
15,2292,6,2014,False,10
16,2061,6,2014,False,10
17,1419,6,2014,False,10
18,677,6,2014,False,10
19,285,6,2014,False,10
20,154,6,2014,False,10
21,100,6,2014,False,10
22,74,6,2014,False,10
23,74,6,2014,False,10
0,74,6,2014,False,11
1,74,6,2014,False,11
2,39,6,2014,False,11
3,39,6,2014,False,11
4,66,6,2014,False,11
5,215,6,2014,False,11
6,785,6,2014,False,11
7,1571,6,2014,False,11
8,2206,6,2014,False,11
9,2392,6,2014,False,11
10,2419,6,2014,False,11
11,2404,6,2014,False,11
12,2301,6,2014,False,11
13,2358,6,2014,False,11
14,2344,6,2014,False,11
15,2286,6,2014,False,11
16,2054,6,2014,False,11
17,1356,6,2014,False,11
18,702,6,2014,False,11
19,264,6,2014,False,11
20,167,6,2014,False,11
21,91,6,2014,False,11
22,91,6,2014,False,11
23,57,6,2014,False,11
0,57,6,2014,False,12
1,57,6,2014,False,12
2,57,6,2014,False,12
3,38,6,2014,False,12
4,65,6,2014,False,12
5,199,6,2014,False,12
6,785,6,2014,False,12
7,1593,6,2014,False,12
8,2170,6,2014,False,12
9,2321,6,2014,False,12
10,2338,6,2014,False,12
11,2329,6,2014,False,12
12,2216,6,2014,False,12
13,2276,6,2014,False,12
14,2275,6,2014,False,12
15,2175,6,2014,False,12
16,1899,6,2014,False,12
17,1271,6,2014,False,12
18,603,6,2014,False,12
19,252,6,2014,False,12
20,134,6,2014,False,12
21,134,6,2014,False,12
22,134,6,2014,False,12
23,134,6,2014,False,12
0,134,6,2014,False,13
1,134,6,2014,False,13
2,35,6,2014,False,13
3,36,6,2014,False,13
4,51,6,2014,False,13
5,135,6,2014,False,13
6,430,6,2014,False,13
7,1009,6,2014,False,13
8,1477,6,2014,False,13
9,1635,6,2014,False,13
10,1646,6,2014,False,13
11,1616,6,2014,False,13
12,1464,6,2014,False,13
13,1383,6,2014,False,13
14,1343,6,2014,False,13
15,1184,6,2014,False,13
16,892,6,2014,False,13
17,526,6,2014,False,13
18,232,6,2014,False,13
19,136,6,2014,False,13
20,85,6,2014,False,13
21,78,6,2014,False,13
22,63,6,2014,False,13
23,52,6,2014,False,13
0,42,6,2014,True,14
1,42,6,2014,True,14
2,42,6,2014,True,14
3,39,6,2014,True,14
4,39,6,2014,True,14
5,40,6,2014,True,14
6,40,6,2014,True,14
7,48,6,2014,True,14
8,60,6,2014,True,14
9,71,6,2014,True,14
10,82,6,2014,True,14
11,77,6,2014,True,14
12,73,6,2014,True,14
13,68,6,2014,True,14
14,66,6,2014,True,14
15,63,6,2014,True,14
16,61,6,2014,True,14
17,53,6,2014,True,14
18,50,6,2014,True,14
19,51,6,2014,True,14
20,49,6,2014,True,14
21,49,6,2014,True,14
22,49,6,2014,True,14
23,49,6,2014,True,14
0,49,6,2014,True,15
1,49,6,2014,True,15
2,49,6,2014,True,15
3,49,6,2014,True,15
4,49,6,2014,True,15
5,49,6,2014,True,15
6,41,6,2014,True,15
7,45,6,2014,True,15
8,56,6,2014,True,15
9,77,6,2014,True,15
10,106,6,2014,True,15
11,113,6,2014,True,15
12,113,6,2014,True,15
13,85,6,2014,True,15
14,75,6,2014,True,15
15,77,6,2014,True,15
16,77,6,2014,True,15
17,70,6,2014,True,15
18,65,6,2014,True,15
19,53,6,2014,True,15
20,49,6,2014,True,15
21,47,6,2014,True,15
22,47,6,2014,True,15
23,47,6,2014,True,15
0,47,6,2014,False,16
1,47,6,2014,False,16
2,38,6,2014,False,16
3,38,6,2014,False,16
4,53,6,2014,False,16
5,197,6,2014,False,16
6,774,6,2014,False,16
7,1605,6,2014,False,16
8,2165,6,2014,False,16
9,2338,6,2014,False,16
10,2352,6,2014,False,16
11,2337,6,2014,False,16
12,2299,6,2014,False,16
13,2346,6,2014,False,16
14,2334,6,2014,False,16
15,2270,6,2014,False,16
16,1996,6,2014,False,16
17,1220,6,2014,False,16
18,594,6,2014,False,16
19,202,6,2014,False,16
20,154,6,2014,False,16
21,109,6,2014,False,16
22,78,6,2014,False,16
23,78,6,2014,False,16
0,78,6,2014,False,17
1,78,6,2014,False,17
2,53,6,2014,False,17
3,44,6,2014,False,17
4,74,6,2014,False,17
5,225,6,2014,False,17
6,831,6,2014,False,17
7,1675,6,2014,False,17
8,2264,6,2014,False,17
9,2446,6,2014,False,17
10,2451,6,2014,False,17
11,2420,6,2014,False,17
12,2370,6,2014,False,17
13,2412,6,2014,False,17
14,2388,6,2014,False,17
15,2324,6,2014,False,17
16,2098,6,2014,False,17
17,1421,6,2014,False,17
18,684,6,2014,False,17
19,284,6,2014,False,17
20,143,6,2014,False,17
21,143,6,2014,False,17
22,93,6,2014,False,17
23,66,6,2014,False,17
0,49,6,2014,False,18
1,49,6,2014,False,18
2,43,6,2014,False,18
3,42,6,2014,False,18
4,66,6,2014,False,18
5,236,6,2014,False,18
6,793,6,2014,False,18
7,1578,6,2014,False,18
8,2161,6,2014,False,18
9,2351,6,2014,False,18
10,2370,6,2014,False,18
11,2357,6,2014,False,18
12,2306,6,2014,False,18
13,2385,6,2014,False,18
14,2386,6,2014,False,18
15,2291,6,2014,False,18
16,2047,6,2014,False,18
17,1330,6,2014,False,18
18,697,6,2014,False,18
19,277,6,2014,False,18
20,115,6,2014,False,18
21,113,6,2014,False,18
22,78,6,2014,False,18
23,78,6,2014,False,18
0,55,6,2014,False,19
1,55,6,2014,False,19
2,55,6,2014,False,19
3,43,6,2014,False,19
4,67,6,2014,False,19
5,225,6,2014,False,19
6,770,6,2014,False,19
7,1592,6,2014,False,19
8,2169,6,2014,False,19
9,2342,6,2014,False,19
10,2348,6,2014,False,19
11,2325,6,2014,False,19
12,2208,6,2014,False,19
13,2265,6,2014,False,19
14,2258,6,2014,False,19
15,2181,6,2014,False,19
16,1928,6,2014,False,19
17,1312,6,2014,False,19
18,567,6,2014,False,19
19,210,6,2014,False,19
20,157,6,2014,False,19
21,127,6,2014,False,19
22,127,6,2014,False,19
23,62,6,2014,False,19
0,60,6,2014,False,20
1,58,6,2014,False,20
2,58,6,2014,False,20
3,47,6,2014,False,20
4,63,6,2014,False,20
5,136,6,2014,False,20
6,455,6,2014,False,20
7,964,6,2014,False,20
8,1414,6,2014,False,20
9,1569,6,2014,False,20
10,1571,6,2014,False,20
11,1549,6,2014,False,20
12,1403,6,2014,False,20
13,1339,6,2014,False,20
14,1286,6,2014,False,20
15,1154,6,2014,False,20
16,842,6,2014,False,20
17,514,6,2014,False,20
18,228,6,2014,False,20
19,124,6,2014,False,20
20,83,6,2014,False,20
21,76,6,2014,False,20
22,61,6,2014,False,20
23,49,6,2014,False,20
0,43,6,2014,True,21
1,43,6,2014,True,21
2,43,6,2014,True,21
3,43,6,2014,True,21
4,43,6,2014,True,21
5,40,6,2014,True,21
6,43,6,2014,True,21
7,48,6,2014,True,21
8,61,6,2014,True,21
9,78,6,2014,True,21
10,85,6,2014,True,21
11,84,6,2014,True,21
12,106,6,2014,True,21
13,113,6,2014,True,21
14,100,6,2014,True,21
15,72,6,2014,True,21
16,62,6,2014,True,21
17,55,6,2014,True,21
18,54,6,2014,True,21
19,48,6,2014,True,21
20,45,6,2014,True,21
21,46,6,2014,True,21
22,46,6,2014,True,21
23,39,6,2014,True,21
0,39,6,2014,True,22
1,39,6,2014,True,22
2,39,6,2014,True,22
3,39,6,2014,True,22
4,37,6,2014,True,22
5,37,6,2014,True,22
6,39,6,2014,True,22
7,39,6,2014,True,22
8,51,6,2014,True,22
9,72,6,2014,True,22
10,100,6,2014,True,22
11,109,6,2014,True,22
12,110,6,2014,True,22
13,69,6,2014,True,22
14,73,6,2014,True,22
15,72,6,2014,True,22
16,72,6,2014,True,22
17,68,6,2014,True,22
18,54,6,2014,True,22
19,55,6,2014,True,22
20,49,6,2014,True,22
21,49,6,2014,True,22
22,42,6,2014,True,22
23,42,6,2014,True,22
0,42,6,2014,False,23
1,42,6,2014,False,23
2,42,6,2014,False,23
3,36,6,2014,False,23
4,55,6,2014,False,23
5,238,6,2014,False,23
6,782,6,2014,False,23
7,1573,6,2014,False,23
8,2130,6,2014,False,23
9,2264,6,2014,False,23
10,2277,6,2014,False,23
11,2268,6,2014,False,23
12,2200,6,2014,False,23
13,2252,6,2014,False,23
14,2257,6,2014,False,23
15,2203,6,2014,False,23
16,1965,6,2014,False,23
17,1352,6,2014,False,23
18,663,6,2014,False,23
19,260,6,2014,False,23
20,107,6,2014,False,23
21,105,6,2014,False,23
22,73,6,2014,False,23
23,73,6,2014,False,23
0,73,6,2014,False,24
1,73,6,2014,False,24
2,39,6,2014,False,24
3,38,6,2014,False,24
4,54,6,2014,False,24
5,219,6,2014,False,24
6,824,6,2014,False,24
7,1649,6,2014,False,24
8,2225,6,2014,False,24
9,2366,6,2014,False,24
10,2367,6,2014,False,24
11,2351,6,2014,False,24
12,2282,6,2014,False,24
13,2346,6,2014,False,24
14,2353,6,2014,False,24
15,2281,6,2014,False,24
16,2049,6,2014,False,24
17,1390,6,2014,False,24
18,693,6,2014,False,24
19,278,6,2014,False,24
20,142,6,2014,False,24
21,100,6,2014,False,24
22,71,6,2014,False,24
23,71,6,2014,False,24
0,71,6,2014,False,25
1,71,6,2014,False,25
2,39,6,2014,False,25
3,39,6,2014,False,25
4,64,6,2014,False,25
5,228,6,2014,False,25
6,749,6,2014,False,25
7,1482,6,2014,False,25
8,2106,6,2014,False,25
9,2319,6,2014,False,25
10,2352,6,2014,False,25
11,2334,6,2014,False,25
12,2286,6,2014,False,25
13,2317,6,2014,False,25
14,2312,6,2014,False,25
15,2261,6,2014,False,25
16,2004,6,2014,False,25
17,1355,6,2014,False,25
18,556,6,2014,False,25
19,244,6,2014,False,25
20,147,6,2014,False,25
21,85,6,2014,False,25
22,71,6,2014,False,25
23,64,6,2014,False,25
0,64,6,2014,False,26
1,48,6,2014,False,26
2,48,6,2014,False,26
3,40,6,2014,False,26
4,65,6,2014,False,26
5,217,6,2014,False,26
6,785,6,2014,False,26
7,1597,6,2014,False,26
8,2202,6,2014,False,26
9,2381,6,2014,False,26
10,2388,6,2014,False,26
11,2346,6,2014,False,26
12,2241,6,2014,False,26
13,2296,6,2014,False,26
14,2280,6,2014,False,26
15,2189,6,2014,False,26
16,1933,6,2014,False,26
17,1253,6,2014,False,26
18,543,6,2014,False,26
19,198,6,2014,False,26
20,144,6,2014,False,26
21,103,6,2014,False,26
22,83,6,2014,False,26
23,83,6,2014,False,26
0,83,6,2014,False,27
1,45,6,2014,False,27
2,46,6,2014,False,27
3,43,6,2014,False,27
4,62,6,2014,False,27
5,138,6,2014,False,27
6,452,6,2014,False,27
7,1025,6,2014,False,27
8,1505,6,2014,False,27
9,1677,6,2014,False,27
10,1683,6,2014,False,27
11,1663,6,2014,False,27
12,1478,6,2014,False,27
13,1403,6,2014,False,27
14,1360,6,2014,False,27
15,1201,6,2014,False,27
16,865,6,2014,False,27
17,544,6,2014,False,27
18,244,6,2014,False,27
19,140,6,2014,False,27
20,97,6,2014,False,27
21,84,6,2014,False,27
22,71,6,2014,False,27
23,71,6,2014,False,27
0,71,6,2014,True,28
1,47,6,2014,True,28
2,47,6,2014,True,28
3,47,6,2014,True,28
4,47,6,2014,True,28
5,46,6,2014,True,28
6,50,6,2014,True,28
7,51,6,2014,True,28
8,63,6,2014,True,28
9,72,6,2014,True,28
10,82,6,2014,True,28
11,91,6,2014,True,28
12,96,6,2014,True,28
13,86,6,2014,True,28
14,83,6,2014,True,28
15,81,6,2014,True,28
16,80,6,2014,True,28
17,72,6,2014,True,28
18,72,6,2014,True,28
19,61,6,2014,True,28
20,54,6,2014,True,28
21,50,6,2014,True,28
22,46,6,2014,True,28
23,46,6,2014,True,28
0,46,6,2014,True,29
1,46,6,2014,True,29
2,46,6,2014,True,29
3,46,6,2014,True,29
4,42,6,2014,True,29
5,42,6,2014,True,29
6,42,6,2014,True,29
7,45,6,2014,True,29
8,55,6,2014,True,29
9,83,6,2014,True,29
10,105,6,2014,True,29
11,119,6,2014,True,29
12,118,6,2014,True,29
13,115,6,2014,True,29
14,91,6,2014,True,29
15,90,6,2014,True,29
16,86,6,2014,True,29
17,74,6,2014,True,29
18,72,6,2014,True,29
19,65,6,2014,True,29
20,61,6,2014,True,29
21,57,6,2014,True,29
22,57,6,2014,True,29
23,57,6,2014,True,29
0,57,6,2014,False,30
1,41,6,2014,False,30
2,36,6,2014,False,30
3,38,6,2014,False,30
4,57,6,2014,False,30
5,193,6,2014,False,30
6,764,6,2014,False,30
7,1575,6,2014,False,30
8,2122,6,2014,False,30
9,2279,6,2014,False,30
10,2314,6,2014,False,30
11,2308,6,2014,False,30
12,2215,6,2014,False,30
13,2272,6,2014,False,30
14,2265,6,2014,False,30
15,2197,6,2014,False,30
16,1979,6,2014,False,30
17,1280,6,2014,False,30
18,577,6,2014,False,30
19,226,6,2014,False,30
20,141,6,2014,False,30
21,104,6,2014,False,30
22,82,6,2014,False,30
23,82,6,2014,False,30
0,82,7,2014,False,1
1,82,7,2014,False,1
2,42,7,2014,False,1
3,41,7,2014,False,1
4,62,7,2014,False,1
5,223,7,2014,False,1
6,773,7,2014,False,1
7,1561,7,2014,False,1
8,2105,7,2014,False,1
9,2286,7,2014,False,1
10,2318,7,2014,False,1
11,2302,7,2014,False,1
12,2222,7,2014,False,1
13,2256,7,2014,False,1
14,2242,7,2014,False,1
15,2073,7,2014,False,1
16,1846,7,2014,False,1
17,1252,7,2014,False,1
18,660,7,2014,False,1
19,329,7,2014,False,1
20,171,7,2014,False,1
21,103,7,2014,False,1
22,93,7,2014,False,1
23,77,7,2014,False,1
0,77,7,2014,False,2
1,77,7,2014,False,2
2,42,7,2014,False,2
3,40,7,2014,False,2
4,56,7,2014,False,2
5,209,7,2014,False,2
6,729,7,2014,False,2
7,1506,7,2014,False,2
8,1977,7,2014,False,2
9,2131,7,2014,False,2
10,2196,7,2014,False,2
11,2191,7,2014,False,2
12,2072,7,2014,False,2
13,2101,7,2014,False,2
14,2104,7,2014,False,2
15,2043,7,2014,False,2
16,1813,7,2014,False,2
17,1114,7,2014,False,2
18,567,7,2014,False,2
19,224,7,2014,False,2
20,135,7,2014,False,2
21,103,7,2014,False,2
22,68,7,2014,False,2
23,68,7,2014,False,2
0,51,7,2014,False,3
1,51,7,2014,False,3
2,51,7,2014,False,3
3,44,7,2014,False,3
4,56,7,2014,False,3
5,131,7,2014,False,3
6,464,7,2014,False,3
7,954,7,2014,False,3
8,1361,7,2014,False,3
9,1485,7,2014,False,3
10,1508,7,2014,False,3
11,1497,7,2014,False,3
12,1391,7,2014,False,3
13,1300,7,2014,False,3
14,1214,7,2014,False,3
15,980,7,2014,False,3
16,662,7,2014,False,3
17,330,7,2014,False,3
18,181,7,2014,False,3
19,109,7,2014,False,3
20,81,7,2014,False,3
21,77,7,2014,False,3
22,60,7,2014,False,3
23,60,7,2014,False,3
0,60,7,2014,False,4
1,60,7,2014,False,4
2,60,7,2014,False,4
3,60,7,2014,False,4
4,60,7,2014,False,4
5,41,7,2014,False,4
6,42,7,2014,False,4
7,48,7,2014,False,4
8,52,7,2014,False,4
9,58,7,2014,False,4
10,61,7,2014,False,4
11,61,7,2014,False,4
12,56,7,2014,False,4
13,58,7,2014,False,4
14,53,7,2014,False,4
15,52,7,2014,False,4
16,51,7,2014,False,4
17,46,7,2014,False,4
18,48,7,2014,False,4
19,48,7,2014,False,4
20,51,7,2014,False,4
21,54,7,2014,False,4
22,54,7,2014,False,4
23,54,7,2014,False,4
0,54,7,2014,True,5
1,54,7,2014,True,5
2,54,7,2014,True,5
3,54,7,2014,True,5
4,54,7,2014,True,5
5,54,7,2014,True,5
6,45,7,2014,True,5
7,47,7,2014,True,5
8,48,7,2014,True,5
9,53,7,2014,True,5
10,54,7,2014,True,5
11,56,7,2014,True,5
12,55,7,2014,True,5
13,56,7,2014,True,5
14,57,7,2014,True,5
15,57,7,2014,True,5
16,57,7,2014,True,5
17,45,7,2014,True,5
18,45,7,2014,True,5
19,45,7,2014,True,5
20,45,7,2014,True,5
21,43,7,2014,True,5
22,43,7,2014,True,5
23,40,7,2014,True,5
0,42,7,2014,True,6
1,42,7,2014,True,6
2,42,7,2014,True,6
3,42,7,2014,True,6
4,42,7,2014,True,6
5,42,7,2014,True,6
6,41,7,2014,True,6
7,44,7,2014,True,6
8,55,7,2014,True,6
9,66,7,2014,True,6
10,101,7,2014,True,6
11,110,7,2014,True,6
12,112,7,2014,True,6
13,73,7,2014,True,6
14,69,7,2014,True,6
15,68,7,2014,True,6
16,66,7,2014,True,6
17,61,7,2014,True,6
18,61,7,2014,True,6
19,53,7,2014,True,6
20,49,7,2014,True,6
21,48,7,2014,True,6
22,45,7,2014,True,6
23,45,7,2014,True,6
0,45,7,2014,False,7
1,45,7,2014,False,7
2,45,7,2014,False,7
3,36,7,2014,False,7
4,54,7,2014,False,7
5,216,7,2014,False,7
6,733,7,2014,False,7
7,1493,7,2014,False,7
8,2024,7,2014,False,7
9,2170,7,2014,False,7
10,2210,7,2014,False,7
11,2205,7,2014,False,7
12,2131,7,2014,False,7
13,2185,7,2014,False,7
14,2178,7,2014,False,7
15,2124,7,2014,False,7
16,1901,7,2014,False,7
17,1342,7,2014,False,7
18,602,7,2014,False,7
19,295,7,2014,False,7
20,123,7,2014,False,7
21,123,7,2014,False,7
22,87,7,2014,False,7
23,72,7,2014,False,7
0,72,7,2014,False,8
1,50,7,2014,False,8
2,50,7,2014,False,8
3,48,7,2014,False,8
4,67,7,2014,False,8
5,224,7,2014,False,8
6,776,7,2014,False,8
7,1516,7,2014,False,8
8,2128,7,2014,False,8
9,2308,7,2014,False,8
10,2322,7,2014,False,8
11,2323,7,2014,False,8
12,2227,7,2014,False,8
13,2285,7,2014,False,8
14,2281,7,2014,False,8
15,2212,7,2014,False,8
16,1997,7,2014,False,8
17,1385,7,2014,False,8
18,637,7,2014,False,8
19,288,7,2014,False,8
20,150,7,2014,False,8
21,108,7,2014,False,8
22,78,7,2014,False,8
23,78,7,2014,False,8
0,78,7,2014,False,9
1,78,7,2014,False,9
2,41,7,2014,False,9
3,42,7,2014,False,9
4,68,7,2014,False,9
5,233,7,2014,False,9
6,779,7,2014,False,9
7,1564,7,2014,False,9
8,2136,7,2014,False,9
9,2281,7,2014,False,9
10,2323,7,2014,False,9
11,2311,7,2014,False,9
12,2241,7,2014,False,9
13,2326,7,2014,False,9
14,2320,7,2014,False,9
15,2237,7,2014,False,9
16,1987,7,2014,False,9
17,1372,7,2014,False,9
18,706,7,2014,False,9
19,262,7,2014,False,9
20,147,7,2014,False,9
21,115,7,2014,False,9
22,91,7,2014,False,9
23,91,7,2014,False,9
0,56,7,2014,False,10
1,56,7,2014,False,10
2,56,7,2014,False,10
3,46,7,2014,False,10
4,67,7,2014,False,10
5,209,7,2014,False,10
6,779,7,2014,False,10
7,1536,7,2014,False,10
8,2095,7,2014,False,10
9,2293,7,2014,False,10
10,2311,7,2014,False,10
11,2291,7,2014,False,10
12,2217,7,2014,False,10
13,2290,7,2014,False,10
14,2291,7,2014,False,10
15,2183,7,2014,False,10
16,1924,7,2014,False,10
17,1267,7,2014,False,10
18,615,7,2014,False,10
19,183,7,2014,False,10
20,136,7,2014,False,10
21,114,7,2014,False,10
22,114,7,2014,False,10
23,66,7,2014,False,10
0,66,7,2014,False,11
1,66,7,2014,False,11
2,39,7,2014,False,11
3,39,7,2014,False,11
4,49,7,2014,False,11
5,147,7,2014,False,11
6,475,7,2014,False,11
7,1008,7,2014,False,11
8,1500,7,2014,False,11
9,1632,7,2014,False,11
10,1651,7,2014,False,11
11,1607,7,2014,False,11
12,1442,7,2014,False,11
13,1399,7,2014,False,11
14,1338,7,2014,False,11
15,1222,7,2014,False,11
16,853,7,2014,False,11
17,565,7,2014,False,11
18,240,7,2014,False,11
19,129,7,2014,False,11
20,97,7,2014,False,11
21,81,7,2014,False,11
22,61,7,2014,False,11
23,61,7,2014,False,11
0,44,7,2014,True,12
1,44,7,2014,True,12
2,44,7,2014,True,12
3,45,7,2014,True,12
4,44,7,2014,True,12
5,46,7,2014,True,12
6,46,7,2014,True,12
7,57,7,2014,True,12
8,82,7,2014,True,12
9,102,7,2014,True,12
10,102,7,2014,True,12
11,97,7,2014,True,12
12,97,7,2014,True,12
13,80,7,2014,True,12
14,82,7,2014,True,12
15,80,7,2014,True,12
16,78,7,2014,True,12
17,66,7,2014,True,12
18,54,7,2014,True,12
19,54,7,2014,True,12
20,54,7,2014,True,12
21,54,7,2014,True,12
22,44,7,2014,True,12
23,44,7,2014,True,12
0,44,7,2014,True,13
1,44,7,2014,True,13
2,44,7,2014,True,13
3,39,7,2014,True,13
4,41,7,2014,True,13
5,40,7,2014,True,13
6,42,7,2014,True,13
7,46,7,2014,True,13
8,61,7,2014,True,13
9,81,7,2014,True,13
10,112,7,2014,True,13
11,118,7,2014,True,13
12,119,7,2014,True,13
13,74,7,2014,True,13
14,64,7,2014,True,13
15,67,7,2014,True,13
16,64,7,2014,True,13
17,65,7,2014,True,13
18,64,7,2014,True,13
19,58,7,2014,True,13
20,54,7,2014,True,13
21,51,7,2014,True,13
22,51,7,2014,True,13
23,51,7,2014,True,13
0,38,7,2014,False,14
1,38,7,2014,False,14
2,38,7,2014,False,14
3,39,7,2014,False,14
4,60,7,2014,False,14
5,233,7,2014,False,14
6,793,7,2014,False,14
7,1580,7,2014,False,14
8,2108,7,2014,False,14
9,2282,7,2014,False,14
10,2292,7,2014,False,14
11,2275,7,2014,False,14
12,2238,7,2014,False,14
13,2277,7,2014,False,14
14,2267,7,2014,False,14
15,2207,7,2014,False,14
16,1981,7,2014,False,14
17,1355,7,2014,False,14
18,576,7,2014,False,14
19,250,7,2014,False,14
20,128,7,2014,False,14
21,93,7,2014,False,14
22,72,7,2014,False,14
23,60,7,2014,False,14
0,60,7,2014,False,15
1,60,7,2014,False,15
2,41,7,2014,False,15
3,42,7,2014,False,15
4,56,7,2014,False,15
5,203,7,2014,False,15
6,795,7,2014,False,15
7,1561,7,2014,False,15
8,2138,7,2014,False,15
9,2307,7,2014,False,15
10,2324,7,2014,False,15
11,2304,7,2014,False,15
12,2251,7,2014,False,15
13,2306,7,2014,False,15
14,2293,7,2014,False,15
15,2243,7,2014,False,15
16,2024,7,2014,False,15
17,1413,7,2014,False,15
18,654,7,2014,False,15
19,249,7,2014,False,15
20,164,7,2014,False,15
21,105,7,2014,False,15
22,105,7,2014,False,15
23,53,7,2014,False,15
0,45,7,2014,False,16
1,45,7,2014,False,16
2,45,7,2014,False,16
3,38,7,2014,False,16
4,62,7,2014,False,16
5,203,7,2014,False,16
6,782,7,2014,False,16
7,1521,7,2014,False,16
8,2146,7,2014,False,16
9,2324,7,2014,False,16
10,2339,7,2014,False,16
11,2304,7,2014,False,16
12,2219,7,2014,False,16
13,2287,7,2014,False,16
14,2277,7,2014,False,16
15,2216,7,2014,False,16
16,1953,7,2014,False,16
17,1364,7,2014,False,16
18,661,7,2014,False,16
19,276,7,2014,False,16
20,142,7,2014,False,16
21,111,7,2014,False,16
22,111,7,2014,False,16
23,66,7,2014,False,16
0,66,7,2014,False,17
1,66,7,2014,False,17
2,66,7,2014,False,17
3,47,7,2014,False,17
4,65,7,2014,False,17
5,198,7,2014,False,17
6,753,7,2014,False,17
7,1511,7,2014,False,17
8,2088,7,2014,False,17
9,2271,7,2014,False,17
10,2297,7,2014,False,17
11,2286,7,2014,False,17
12,2181,7,2014,False,17
13,2220,7,2014,False,17
14,2214,7,2014,False,17
15,2136,7,2014,False,17
16,1895,7,2014,False,17
17,1307,7,2014,False,17
18,361,7,2014,False,17
19,297,7,2014,False,17
20,162,7,2014,False,17
21,119,7,2014,False,17
22,79,7,2014,False,17
23,68,7,2014,False,17
0,68,7,2014,False,18
1,68,7,2014,False,18
2,68,7,2014,False,18
3,47,7,2014,False,18
4,57,7,2014,False,18
5,144,7,2014,False,18
6,458,7,2014,False,18
7,987,7,2014,False,18
8,1443,7,2014,False,18
9,1578,7,2014,False,18
10,1611,7,2014,False,18
